SampleID	phylum_Actinobacteria	phylum_Bacteroidetes	phylum_Firmicutes	phylum_Proteobacteria	phylum_Verrucomicrobia	phylum_unclassified_Bacteria	class_Actinobacteria	class_Bacilli	class_Bacteroidia	class_Betaproteobacteria	class_Clostridia	class_Deltaproteobacteria	class_Erysipelotrichia	class_Gammaproteobacteria	class_Negativicutes	class_Verrucomicrobiae	class_unclassified_Bacteria	class_unclassified_Firmicutes	order_Bacteroidales	order_Burkholderiales	order_Clostridiales	order_Coriobacteriales	order_Desulfovibrionales	order_Enterobacteriales	order_Erysipelotrichales	order_Lactobacillales	order_Selenomonadales	order_Verrucomicrobiales	order_unclassified_Bacteria	order_unclassified_Firmicutes	family_Acidaminococcaceae	family_Bacteroidaceae	family_Clostridiaceae.1	family_Clostridiales_Incertae.Sedis.XIII	family_Coriobacteriaceae	family_Desulfovibrionaceae	family_Enterobacteriaceae	family_Erysipelotrichaceae	family_Lachnospiraceae	family_Peptostreptococcaceae	family_Porphyromonadaceae	family_Prevotellaceae	family_Rikenellaceae	family_Ruminococcaceae	family_Streptococcaceae	family_Sutterellaceae	family_Veillonellaceae	family_Verrucomicrobiaceae	family_unclassified_Bacteria	family_unclassified_Clostridiales	family_unclassified_Firmicutes	genus_Akkermansia	genus_Alistipes	genus_Anaerotruncus	genus_Anaerovorax	genus_Bacteroides	genus_Barnesiella	genus_Bilophila	genus_Blautia	genus_Butyricicoccus	genus_Butyricimonas	genus_Clostridium.IV	genus_Clostridium.XI	genus_Clostridium.XVIII	genus_Clostridium.XlVa	genus_Clostridium.XlVb	genus_Clostridium.sensu.stricto	genus_Collinsella	genus_Coprococcus	genus_Dorea	genus_Eggerthella	genus_Erysipelotrichaceae_incertae_sedis	genus_Faecalibacterium	genus_Flavonifractor	genus_Holdemania	genus_Lachnospiracea_incertae_sedis	genus_Odoribacter	genus_Oscillibacter	genus_Parabacteroides	genus_Parasutterella	genus_Phascolarctobacterium	genus_Prevotella	genus_Pseudoflavonifractor	genus_Roseburia	genus_Ruminococcus	genus_Streptococcus	genus_Veillonella	genus_unclassified_Bacteria	genus_unclassified_Clostridiales	genus_unclassified_Clostridiales_Incertae.Sedis.XIII	genus_unclassified_Coriobacteriaceae	genus_unclassified_Erysipelotrichaceae	genus_unclassified_Firmicutes	genus_unclassified_Lachnospiraceae	genus_unclassified_Porphyromonadaceae	genus_unclassified_Ruminococcaceae
ZMGT937-08	0.002144922	0.834250365	0.1522273	0.009045976	0	0.002207094	0.002144922	0.000590631	0.834250365	0.00901489	0.143243495	0	0.001025832	0	0.00618608	0	0.002207094	0.001181261	0.834250365	0.00901489	0.143243495	0.001958407	0	0	0.001025832	0.000528459	0.00618608	0	0.002207094	0.001181261	0	0.141191831	0	0	0.001958407	0	0	0.001025832	0.071559576	0.000497373	0.003854643	0.68914172	6.22E-05	0.070316143	0.000435202	0.006994311	0.00618608	0	0.002207094	0.000870403	0.001181261	0	6.22E-05	0	0	0.141191831	0	0	0.004973732	0.000683888	0	3.11E-05	0.000497373	0	9.33E-05	0	0	0.001616463	0.001181261	0.001740806	0	0	0.059249588	3.11E-05	9.33E-05	0.023438714	3.11E-05	0.001896236	0.003823557	0.006963225	0	0.68914172	0	0.015978116	0.004103329	0.000310858	0	0.002207094	0.000870403	0	9.33E-05	0.000932575	0.001181261	0.024153688	0	0.00432093
ZMGT937-09	0.00016931	0.965686551	0.032168858	0.001523788	0	0.000451493	0.00016931	0.000677239	0.965686551	0.001467351	0.030757943	0	0.000112873	5.64E-05	0.000451493	0	0.000451493	0.00016931	0.965686551	0.001467351	0.030757943	0.00016931	0	0	0.000112873	0.000677239	0.000451493	0	0.000451493	0.00016931	0	0.018454766	0	5.64E-05	0.00016931	0	0	0.000112873	0.010553643	0	0.00033862	0.946893166	0	0.019865681	0.000507929	0.000564366	0.000451493	0	0.000451493	0.000282183	0.00016931	0	0	0	5.64E-05	0.018454766	0	0	0.000395056	0.000112873	0	0	0	0	0.000112873	0.000112873	0	0.000112873	0.000225746	0.000112873	0	0	0.016027993	0	0	0.005982279	0	0.002596083	0.00033862	0.000564366	0	0.946893166	0	0.000902985	0.000507929	0.000507929	0	0.000451493	0.000282183	0	5.64E-05	0.000112873	0.00016931	0.00265252	0	0.000620803
ZMGT937-1011	0.001652112	0.736488081	0.257257494	0.000177012	0	0.004425301	0.001652112	0.00029502	0.736488081	0	0.235603021	0	0.010797734	0	0.008437574	0	0.004425301	0.002124144	0.736488081	0	0.235603021	0.001593108	0	0	0.010797734	0.00029502	0.008437574	0	0.004425301	0.002124144	0	0.186865707	0.000118008	0.00029502	0.001593108	0	0	0.010797734	0.114939816	0.000177012	0.012685863	0.529797026	0.007139485	0.118775077	0	0	0.008437574	0	0.004425301	0.001239084	0.002124144	0	0.007139485	0	5.90E-05	0.186865707	0	0	0.013511919	0.001298088	0	0	0.000177012	5.90E-05	0.000118008	0	0.000118008	0.000944064	0.002773189	0.002714185	5.90E-05	0	0.070332783	0	0.000118008	0.056879868	0.004838329	0.007375502	0.007847534	0	0	0.529797026	0	0.021359452	0.008319566	0	0	0.004425301	0.001239084	0.000236016	5.90E-05	0.010561718	0.002124144	0.017583196	0	0.031449139
ZMGT937-1012	0.000842283	0.821225521	0.17266793	0.002790061	5.26E-05	0.002316277	0.000842283	0.000210571	0.821225521	0	0.155295852	0	0.016056012	0.002790061	0.000631712	5.26E-05	0.002316277	0.000473784	0.821225521	0	0.155295852	0.00078964	0	5.26E-05	0.016056012	0.000210571	0.000631712	5.26E-05	0.002316277	0.000473784	0	0.037639503	0	0	0.00078964	0	5.26E-05	0.016056012	0.073489156	0	0.001737208	0.781585597	0.000263213	0.081806696	0.000210571	0	0.000631712	5.26E-05	0.002316277	0	0.000473784	5.26E-05	0.000263213	0	0	0.037639503	0	0	0.010423247	0.000947568	0	5.26E-05	0	0	0.000421141	0	0	0.000421141	0.001421352	0.001631923	5.26E-05	0	0.059380922	0	0	0.040534849	5.26E-05	0	0.001684565	0	0	0.781585597	0	0.007738471	0.020056854	0.000210571	5.26E-05	0.002316277	0	0	0	0.016056012	0.000473784	0.011318172	0	0.001368709
ZMGT937-1013	0.005417204	0.75785626	0.224629868	0.000920399	0.000131486	0.010965893	0.005417204	0.000157783	0.75785626	0	0.186762037	0	0.005259421	0.000920399	0.018381676	0.000131486	0.010965893	0.014068951	0.75785626	0	0.186762037	0.005364609	0	0	0.005259421	0.000157783	0.018381676	0.000131486	0.010965893	0.014068951	0.000131486	0.042075368	2.63E-05	5.26E-05	0.005364609	0	0	0.005259421	0.08546559	0	0.001420044	0.714150472	0.000210377	0.100796802	0.000157783	0	0.018250191	0.000131486	0.010965893	0.000420754	0.014068951	0.000131486	0.000210377	0	0	0.042075368	0	0	0.010439951	0.003208247	0	5.26E-05	0	5.26E-05	0.000210377	7.89E-05	2.63E-05	0.004154943	0.001104478	0.002892682	0	7.89E-05	0.065400899	2.63E-05	0	0.0372367	2.63E-05	0.001130776	0.001393747	0	0.000131486	0.714150472	0	0.009572146	0.024009257	0.000157783	0.000105188	0.010965893	0.000420754	5.26E-05	5.26E-05	0.005127935	0.014068951	0.023930365	0	0.006968733
ZMGT937-1014	0.009838566	0.569018747	0.412996578	0.001134504	1.86E-05	0.006825621	0.009838566	0.001357685	0.569018747	1.86E-05	0.383666865	0	0.012126172	0.001115905	0.010470912	1.86E-05	0.006825621	0.005374944	0.569018747	1.86E-05	0.383666865	0.009578188	0	0.00035337	0.012126172	0.001357685	0.010470912	1.86E-05	0.006825621	0.005374944	0	0.103518822	0	0.000278976	0.009578188	0	0.00035337	0.012126172	0.157565838	0	0.005002976	0.458637108	0.001859842	0.224315578	0.001357685	1.86E-05	0.010470912	1.86E-05	0.006825621	0.001506472	0.005374944	1.86E-05	0.001859842	0	9.30E-05	0.103518822	0	0	0.017780092	0.008127511	0	3.72E-05	0	7.44E-05	0.000427764	0.000483559	0	0.00282696	0.003031543	0.003608094	0.000297575	1.86E-05	0.186616575	1.86E-05	0.000111591	0.08691043	0.002194614	0.001711055	0.002808362	1.86E-05	0	0.458637108	0	0.012051778	0.010080345	0.001357685	0.000725338	0.006825621	0.001506472	0.000148787	7.44E-05	0.011902991	0.005374944	0.033272578	0	0.017724297
ZMBVNFM-02	0.001736229	0.302802769	0.444271573	0.119055672	0.09763467	0.03316873	0.001736229	0.00872624	0.302802769	0.020834743	0.424744639	0.004239103	0.005208686	0.000270581	0.0042842	0.09763467	0.03316873	0.001307809	0.302802769	0.020834743	0.424699542	0.001533293	0.004239103	2.25E-05	0.005208686	0.008658594	0.0042842	0.09763467	0.03316873	0.001307809	0.004216555	0.131389659	0.001736229	0.000450968	0.001533293	0.004239103	2.25E-05	0.005208686	0.134907213	0.00843311	0.074928409	2.25E-05	0.096462152	0.201560351	0.008658594	0.01943674	6.76E-05	0.09763467	0.03316873	0.077611671	0.001307809	0.09763467	0.096462152	0.000248033	2.25E-05	0.131389659	0.034634377	0	0.003337167	0.003314618	0	0.001398002	0.00843311	0.000293129	0.000699001	9.02E-05	0.001736229	0.000496065	0.000924485	0.001961713	0	0	0.041804776	0.000608807	2.25E-05	0.07519899	0.004419491	0.009831112	0.03573925	0.01943674	0.004194007	2.25E-05	4.51E-05	0.009515434	0.006584139	0.008658594	6.76E-05	0.03316873	0.077611671	0.00042842	0.001037227	0.004396942	0.001307809	0.043112584	0.000135291	0.137703218
ZMBVNFM-03	0.001527	0.684188608	0.253991023	0.053121096	0.002429318	0.004627273	0.001527	0.007496182	0.684188608	0.030725094	0.229998612	0.012401092	0.003910046	0.001365046	0.012401092	0.002429318	0.004627273	0.000185091	0.684188608	0.030725094	0.229836657	0.001434455	0.012401092	0.001249364	0.003910046	0.00744991	0.012401092	0.002429318	0.004627273	0.000185091	0.011290546	0.42825413	0.003331637	0.000300773	0.001434455	0.012401092	0.001249364	0.003910046	0.041205867	0.057262505	0.138609967	4.63E-05	0.117278238	0.116005738	0.007403637	0.03023923	0.001110546	0.002429318	0.004627273	0.011730137	0.000185091	0.002429318	0.117278238	0.000161955	4.63E-05	0.42825413	0.036000185	0.000462727	0.002614409	0.001897182	0	0.000809773	0.057262505	0.000115682	0.000300773	4.63E-05	0.003331637	0.000832909	0.000740364	0.001203091	0	6.94E-05	0.048540095	0.000624682	2.31E-05	0.022141502	0.005390773	0.00846791	0.096918236	0.03023923	0.010434501	4.63E-05	2.31E-05	0.006269955	0.005784091	0.007403637	0.001110546	0.004627273	0.011730137	0.000231364	0.000601546	0.001295636	0.000185091	0.007889501	0.0002545	0.049696914
ZMBVNFM-04	0.004120558	0.426074213	0.335124573	0.055691255	0.163611648	0.015377753	0.004120558	0.004524118	0.426074213	0.040632102	0.312801342	0.008177396	0.006541917	0.000531	0.010747435	0.163611648	0.015377753	0.00050976	0.426074213	0.040632102	0.312610182	0.003525838	0.008177396	0.000531	0.006541917	0.004524118	0.010747435	0.163611648	0.015377753	0.00050976	0.010704955	0.27212676	0.008049956	0.00061596	0.003525838	0.008177396	0.000531	0.006541917	0.087912321	0.009175676	0.065631571	0	0.088315881	0.18204796	0.003610798	0.039421423	4.25E-05	0.163611648	0.015377753	0.024808309	0.00050976	0.163611648	0.088315881	0.00023364	0	0.27212676	0.018669952	0.002506319	0.012850194	0.003419638	0	0.002952359	0.009175676	8.50E-05	0.00038232	0.00016992	0.008049956	0.001911599	0.003122279	0.010619995	0.00016992	8.50E-05	0.037849663	0.002421359	0.0001062	0.032242306	0.001168199	0.007816317	0.04568722	0.039421423	0.010641235	0	0.00029736	0.004566598	0.009239396	0.003610798	4.25E-05	0.015377753	0.024808309	0.00061596	0.001380599	0.001550519	0.00050976	0.023937469	0.0001062	0.117775748
ZMBVNFM-07	0.000775122	0.516877365	0.45276368	0.007788133	0.001125773	0.020633017	0.000775122	0.000276829	0.516877365	0.005628864	0.437999446	0.000295285	0.002712928	0.000129187	0.009209191	0.001125773	0.020633017	0.002565286	0.516877365	0.005628864	0.437999446	0.000775122	0.000295285	1.85E-05	0.002712928	0.000258374	0.009209191	0.001125773	0.020633017	0.002565286	0.009116914	0.44990311	0.000682846	9.23E-05	0.000775122	0.000295285	1.85E-05	0.002712928	0.171006736	0.002473009	0.01924887	0	0.047725385	0.245898311	0.000221464	0.005204392	9.23E-05	0.001125773	0.020633017	0.017846267	0.002565286	0.001125773	0.047725385	1.85E-05	0	0.44990311	0.010519516	0	0.006533173	0.002657562	0	0.00062748	0.002473009	0.000203008	0.000332195	0.000609025	0.000682846	0.000479838	0.002380733	0.001863984	0	1.85E-05	0.186656824	0.000424472	0	0.101928578	0.001771708	0.008950817	0.00693919	0.005204392	0.009116914	0	7.38E-05	0.010224232	0.005222848	0.000221464	9.23E-05	0.020633017	0.017846267	9.23E-05	0.000276829	0.002325367	0.002565286	0.047134816	1.85E-05	0.041266033
ZMBVNFM-10	0.002962863	0.471398269	0.466213259	0.021750109	0.000707047	0.036968452	0.002962863	0.000168345	0.471398269	0.014208276	0.456752298	0.000774385	0.001784452	6.73E-05	0.005690044	0.000707047	0.036968452	0.001818121	0.471398269	0.014208276	0.45668496	0.002962863	0.000774385	6.73E-05	0.001784452	0.000168345	0.005690044	0.000707047	0.036968452	0.001818121	0.005690044	0.328642133	0.000976398	0.000639709	0.002962863	0.000774385	6.73E-05	0.001784452	0.165617319	0.012423824	0.044476617	0	0.098279519	0.203191812	0.000168345	0.013400222	0	0.000707047	0.036968452	0.073835898	0.001818121	0.000707047	0.098279519	0	6.73E-05	0.328642133	0.029460288	0.000134676	0.011851453	0.001481432	0	0.001111074	0.012423824	0.000101007	0.000202013	6.73E-05	0.000976398	0.002188479	0.00366991	0.00366991	0	0	0.135382647	0.000538702	0	0.054812969	0.001717114	0.025487357	0.013299216	0.013366553	0.005622706	0	3.37E-05	0.024982324	0.005791051	0.000134676	0	0.036968452	0.073835898	0.000572371	0.000774385	0.000976398	0.001818121	0.066361402	0	0.033298542
ZMBVNFM-1012	0	0.8	0.2	0	0	0	0	0	0.8	0	0.2	0	0	0	0	0	0	0	0.8	0	0.2	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.2	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0
ZMBVNFM-1013	0.001383474	0.187900893	0.586718652	0.004150421	0.011193561	0.208401459	0.001383474	0.006162747	0.187900893	0.002263866	0.563073827	0	0.006288517	0.00012577	0.008300843	0.011193561	0.208401459	0.002892718	0.187900893	0.002263866	0.562822287	0.001383474	0	0.00012577	0.006288517	0.006162747	0.008300843	0.011193561	0.208401459	0.002892718	0.007923532	0.138598918	0.001760785	0.000251541	0.001383474	0	0.00012577	0.006288517	0.326751352	0.023770595	0.013834738	0.000754622	0.034712615	0.154823293	0.006162747	0.001760785	0.000377311	0.011193561	0.208401459	0.055464721	0.002892718	0.011193561	0.034712615	0	0	0.138598918	0.01081625	0	0.022890202	0.004905043	0	0.005408125	0.023770595	0.00012577	0.002263866	0.00012577	0.001760785	0.000503081	0.005533895	0.009181235	0	0	0.074707584	0.000754622	0.00012577	0.139982392	0	0.003270029	0.002766948	0.001760785	0.007923532	0.000754622	0.00012577	0.04024651	0.007923532	0.006162747	0.000251541	0.208401459	0.055464721	0.000251541	0.000880392	0.005408125	0.002892718	0.106527481	0.000251541	0.057728588
ZMBVNFM-1014	0.000549571	0.581556386	0.343042427	0.015168169	0.005495713	0.054077819	0.000549571	0.001318971	0.581556386	0.009672455	0.330072543	0.000439657	0.001978457	0	0.008353484	0.005495713	0.054077819	0.001318971	0.581556386	0.009672455	0.329962629	0.000549571	0.000439657	0	0.001978457	0.001318971	0.008353484	0.005495713	0.054077819	0.001318971	0.008353484	0.457463179	0.001428885	0	0.000549571	0.000439657	0	0.001978457	0.157836887	0.006814685	0.044405364	0.000549571	0.079138272	0.136183777	0.001318971	0.00901297	0	0.005495713	0.054077819	0.027698395	0.001318971	0.005495713	0.079138272	0.000109914	0	0.457463179	0.022532425	0.000219829	0.007693999	0.002088371	0	0.000109914	0.006814685	0.000109914	0.002198285	0.000109914	0.001428885	0.000219829	0.005495713	0.003627171	0	0	0.099252583	0.000219829	0.000109914	0.083534843	0.0015388	0.008133656	0.020334139	0.00901297	0.008353484	0.000549571	0	0.011321169	0.004616399	0.001318971	0	0.054077819	0.027698395	0	0.000329743	0.001209057	0.001318971	0.043855792	0	0.021653111
ZMBVNFM-1015	0.004883287	0.208664289	0.713000486	0.00490355	0.002228886	0.06623845	0.004883287	0.001418382	0.208664289	0.002431512	0.688523261	0.000263414	0.006565083	4.05E-05	0.012056249	0.002228886	0.06623845	0.00443751	0.208664289	0.002431512	0.688502999	0.004863025	0.000263414	4.05E-05	0.006565083	0.001418382	0.012056249	0.002228886	0.06623845	0.00443751	0.011488896	0.116084455	0.001519695	0.000162101	0.004863025	0.000263414	4.05E-05	0.006565083	0.34798995	0.006524558	0.029664451	2.03E-05	0.062895121	0.235937753	0.001175231	0.00194521	0.000567353	0.002228886	0.06623845	0.096368941	0.00443751	0.002228886	0.062895121	0.000121576	0	0.116084455	0.025551143	6.08E-05	0.017486627	0.007557951	0	0.000648403	0.006524558	0.000182363	0.00194521	0.000162101	0.001519695	0.004093046	0.007983466	0.004376722	0	0	0.06086886	0.000668666	0.000101313	0.162911331	0.000648403	0.038336846	0.00342438	0.00194521	0.011266007	0	0.000243151	0.041274923	0.007882153	0.001134706	0.000364727	0.06623845	0.096368941	0.000162101	0.000769979	0.005187226	0.00443751	0.11184957	4.05E-05	0.119488572
ZMBVNFM-1022	0.001467351	0.356307453	0.580596435	0.021362911	0.002071555	0.038151137	0.001467351	0.001467351	0.356307453	0.01523456	0.561089293	0.000863148	0.003236805	4.32E-05	0.013767209	0.002071555	0.038151137	0.001035777	0.356307453	0.01523456	0.561089293	0.001467351	0.000863148	4.32E-05	0.003236805	0.001467351	0.013767209	0.002071555	0.038151137	0.001035777	0.013724052	0.235035173	0.016356653	0.000129472	0.001467351	0.000863148	4.32E-05	0.003236805	0.224893185	0.00513573	0.050839411	0	0.070432869	0.30236071	0.001424194	0.014069311	4.32E-05	0.002071555	0.038151137	0.012213543	0.001035777	0.002071555	0.070432869	8.63E-05	0.000129472	0.235035173	0.036726943	0.000215787	0.006559924	0.005006258	0	0.000302102	0.00513573	0.00017263	0.001596824	0.000733676	0.016356653	0.001294722	0.00315049	0.001726296	0	0	0.094687325	0.001035777	0.00017263	0.118898623	0.001424194	0.046868931	0.012645117	0.014069311	0.013292478	0	0.00017263	0.019981874	0.002330499	0.001424194	0	0.038151137	0.012213543	0	0.00017263	0.001812611	0.001035777	0.072245479	4.32E-05	0.151827716
ZMBVNFM-1023	0.018972673	0.45820083	0.39101493	0.007033903	0.003072279	0.121516736	0.018972673	0.002694982	0.45820083	0.003449577	0.36870048	5.39E-05	0.010187032	0.000970193	0.000269498	0.003072279	0.121516736	0.009162939	0.45820083	0.003449577	0.36870048	0.018622325	5.39E-05	5.39E-05	0.010187032	0.002694982	0.000269498	0.003072279	0.121516736	0.009162939	2.69E-05	0.314315744	0	0.001185792	0.018622325	5.39E-05	5.39E-05	0.010187032	0.312456207	0.000673745	0.054384736	5.39E-05	0.089176953	0.05371099	0.002155986	0.003449577	0.000242548	0.003072279	0.121516736	0.000646796	0.009162939	0.003072279	0.089176953	0.000188649	0	0.314315744	0.019862017	0	0.151538835	0.000512047	0.00450062	0.000485097	0.000673745	0.000619846	0.000350348	0.002075136	0	0.012558616	0.00301838	0.012046569	0.000134749	0.000161699	0.02843206	0.00150919	0.000161699	0.087748612	0.012396917	0.00296448	0.017301784	0.000188649	2.69E-05	2.69E-05	0	0.005794211	0	0.001967337	0.000242548	0.121516736	0.000646796	0.001185792	0.003368727	0.009055139	0.009162939	0.049722417	0.000323398	0.019538619
ZMBVNFM-1032	0.003410087	0.343087266	0.579974668	0.00457926	0.021662174	0.047059206	0.003410087	0.000844403	0.343087266	0.003345133	0.568055601	0.000454678	0.003182748	0.000259816	0.006365496	0.021662174	0.047059206	0.00152642	0.343087266	0.003345133	0.568055601	0.003345133	0.000454678	0.000227339	0.003182748	0.000844403	0.006365496	0.021662174	0.047059206	0.00152642	0.005910818	0.233412361	0.001234127	0.000129908	0.003345133	0.000454678	0.000227339	0.003182748	0.224383748	0.005553571	0.018999058	0	0.090675847	0.28229028	0.000519632	0.002890455	0.000454678	0.021662174	0.047059206	0.054463967	0.00152642	0.021662174	0.090675847	3.25E-05	9.74E-05	0.233412361	0.013900166	3.25E-05	0.010132831	0.004481829	0	6.50E-05	0.005553571	6.50E-05	0.000519632	0	0.001234127	0.003247702	0.011919067	0.0024033	3.25E-05	0	0.178656101	0.000422201	9.74E-05	0.095742262	0.001169173	0.00915852	0.003864766	0.002890455	0.005813387	0	3.25E-05	0.034847845	0.011789159	0.000519632	0.000454678	0.047059206	0.054463967	3.25E-05	6.50E-05	0.002955409	0.00152642	0.068818811	6.50E-05	0.077620084
ZMBVNFM-1033	0.001600155	0.513577074	0.393710905	0.068588469	0.002012316	0.020486835	0.001600155	0.002351743	0.513577074	0.017504728	0.375624303	0.000848567	0.006133928	2.42E-05	0.005721767	0.002012316	0.020486835	0.003879164	0.513577074	0.017504728	0.375551569	0.001430442	0.000848567	2.42E-05	0.006133928	0.002327498	0.005721767	0.002012316	0.020486835	0.003879164	0.005673277	0.391674344	0.001769869	9.70E-05	0.001430442	0.000848567	2.42E-05	0.006133928	0.190757892	0.002545701	0.043179945	0.000121224	0.078601561	0.155530233	0.00213354	0.016486447	4.85E-05	0.002012316	0.020486835	0.024850895	0.003879164	0.002012316	0.078601561	0	2.42E-05	0.391674344	0.030378703	0.000218203	0.012243612	0.002497212	0	0.000533385	0.002545701	7.27E-05	0.000266693	0.000606119	0.001769869	0.001139504	0.004194346	0.001842603	0	0	0.100179411	0.000315182	0.000193958	0.095694128	0.003006352	0.015710614	0.009794889	0.016437958	0.005673277	0	2.42E-05	0.013019444	0.003539737	0.00213354	4.85E-05	0.020486835	0.024850895	7.27E-05	0.000290937	0.001018281	0.003879164	0.062890947	0	0.032681957
ZMBVNFM-2012	0.007191914	0.134378645	0.743682778	0.003887521	0	0.110859142	0.007191914	0.000518336	0.134378645	0.002915641	0.723726837	0.000129584	0.005572114	6.48E-05	0.008941298	0	0.110859142	0.004924193	0.134378645	0.002915641	0.723726837	0.007191914	0.000129584	6.48E-05	0.005572114	0.000518336	0.008941298	0	0.110859142	0.004924193	0.00868213	0.08669172	0.015614876	0.000194376	0.007191914	0.000129584	6.48E-05	0.005572114	0.202863807	0.023519502	0.011597771	6.48E-05	0.036024362	0.321433199	0.000388752	0.001555008	0.000259168	0	0.110859142	0.160101076	0.004924193	0	0.036024362	0.000194376	0	0.08669172	0.007904626	0.000129584	0.012764027	0.004729817	0	0.000259168	0.023519502	0	0.001101464	0	0.015614876	0.005572114	0.005312945	0.003757937	6.48E-05	0	0.244201114	0.000712712	0	0.066411818	0.00032396	0.005701698	0.003110017	0.001555008	0.008617338	6.48E-05	6.48E-05	0.042827524	0.007645458	0.000388752	0.000259168	0.110859142	0.160101076	0.000194376	0.001555008	0.004600233	0.004924193	0.070688091	0.000259168	0.057859272
ZMBVNFM-2013	0.010527102	0.18694938	0.692250261	0.004106316	0	0.105793639	0.010527102	0.001941168	0.18694938	0.003658354	0.666492459	0.000298641	0.011273705	0	0.010676422	0	0.105793639	0.001866507	0.18694938	0.003658354	0.666492459	0.010527102	0.000298641	0	0.011273705	0.001941168	0.010676422	0	0.105793639	0.001866507	0.010676422	0.133343288	0.002687771	0.000373301	0.010527102	0.000298641	0	0.011273705	0.281991937	0.01254293	0.008287293	0	0.045318799	0.315365089	0.001791847	0.002090488	0	0	0.105793639	0.053531432	0.001866507	0	0.045318799	7.47E-05	0	0.133343288	0.002837091	0.000223981	0.025757802	0.000821263	0	0.000447962	0.01254293	0.000149321	0.00246379	0	0.002687771	0.0050769	0.009855159	0.009183216	7.47E-05	0	0.113856951	0.001493206	0.000298641	0.103927132	0	0.058832313	0.005450202	0.002090488	0.010676422	0	0	0.031581305	0.013737494	0.001717187	0	0.105793639	0.053531432	0.000373301	0.005300881	0.006495446	0.001866507	0.099223533	0	0.125727938
ZMBVNFM-2015	0.002872911	0.217812051	0.674604975	0.002721706	0	0.101988357	0.002872911	0.000453618	0.217812051	0.002192485	0.663188932	0.000453618	0.002116882	7.56E-05	0.007635896	0	0.101988357	0.001209647	0.217812051	0.002192485	0.663188932	0.002872911	0.000453618	7.56E-05	0.002116882	0.000453618	0.007635896	0	0.101988357	0.001209647	0.007560293	0.119830649	0.00181447	7.56E-05	0.002872911	0.000453618	7.56E-05	0.002116882	0.232705829	0.01391094	0.011416043	0.000226809	0.08633855	0.29560747	0.000453618	0.002116882	7.56E-05	0	0.101988357	0.11907462	0.001209647	0	0.08633855	0	0	0.119830649	0.007862705	7.56E-05	0.007409087	0.003402132	0	0.009979587	0.01391094	7.56E-05	0.000831632	0.000378015	0.00181447	0.002192485	0.005972632	0.002646103	7.56E-05	7.56E-05	0.168972556	0.000982838	0	0.07885386	0.000680426	0.017917895	0.002646103	0.002041279	0.007409087	0.000226809	0.000453618	0.014742572	0.005216602	0.000453618	7.56E-05	0.101988357	0.11907462	7.56E-05	0.000604823	0.001058441	0.001209647	0.121720723	0.000226809	0.088531035
ZMBVNFM-5011	0.011460218	0.208806273	0.716565225	0.013489061	0	0.049432472	0.011460218	0.010637715	0.208806273	0.008005703	0.651669683	0.001316006	0.004715688	0	0.044250699	0	0.049432472	0.00529144	0.208806273	0.008005703	0.651587432	0.011432801	0.001316006	0	0.004715688	0.010637715	0.044250699	0	0.049432472	0.00529144	0.044031365	0.185831003	0.006278445	0.000411252	0.011432801	0.001316006	0	0.004715688	0.290151889	0.02895213	0.006936448	5.48E-05	0.015983989	0.276470911	0.010500631	0.006031694	0.000219334	0	0.049432472	0.049322805	0.00529144	0	0.015983989	8.23E-05	2.74E-05	0.185831003	0.002961013	0.000493502	0.018999835	0.005510775	0	0.000301585	0.02895213	2.74E-05	0.00145309	0.000164501	0.006278445	0.010061962	0.010226463	0.006113944	2.74E-05	0	0.061934529	0.001398256	0.000164501	0.098042441	0.000109667	0.036875583	0.003865767	0.006031694	0.043263695	5.48E-05	0.000246751	0.050200143	0.018040248	0.010500631	0.000219334	0.049432472	0.049322805	0.000383835	0.001316006	0.003372265	0.00529144	0.104951472	0	0.15177935
